Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.973294356,9-16-2017,14,0.29,10,31.11,16.22,39.64,6.08,29.27,30.06,3095.75,,
0.760230683,2-20-2017,10,0.05,8.62,14.56,11.54,81.07,15.08,29.33,30.13,3142,,
0.675797022,7-16-2017,13,0.98,10,28.62,21.67,63.08,5.36,29.19,29.98,3832,,
0.157987048,10-16-2016,7,1,8.87,18.38,16.88,88.21,13.69,29.17,29.97,42.92,,
0.3334032,03-02-2017,15,0.46,10,2.93,-4.53,57.12,19.2,29.51,30.31,1167,,
0.848734383,05-01-2017,13,1,8.92,10.38,7.13,75.23,23.08,28.76,29.54,805.5,,
0.214666656,05-03-2017,16,1,9.92,10.13,7.69,78.08,7.04,29.31,30.1,662.75,,
0.403201155,4-26-2016,13,0.41,10,23.22,13.5,55.36,11.4,29.01,29.8,1105,,
0.778447689,6-30-2016,13,0.26,10,25.31,15.95,56.48,6.04,29.21,30,3369.25,,
0.972913655,04-06-2016,8,0.73,10,10.7,3.29,58.6,12.4,28.9,29.69,388.5,,
0.098022442,6-19-2016,15,0.44,10,31.26,20.89,51.78,10.33,29.39,30.18,2876.75,,
0.35549692,6-28-2017,6,0,10,16.31,11.7,75.88,7.44,29.27,30.06,124.2,,
0.575185631,5-15-2017,9,0,10,25.62,14.45,49.56,4.8,29.17,29.96,3341.5,,
0.561095723,8-26-2017,9,0.14,9.04,21.55,13.22,58.28,7.92,29.47,30.27,2620.75,,
0.682466933,3-20-2017,10,1,10,12.33,8.32,83.41,17.12,29.16,29.95,1491.5,,
0.448241965,12-18-2016,11,0.39,9.77,-13.38,-15.73,80.93,12.07,29.71,30.51,2871,,
0.722604621,08-10-2016,14,0.42,10,31.13,22.31,56.36,5.32,29.28,30.07,3486.5,,
0.427296217,5-19-2016,6,0,10,12.35,6.54,67.4,6.64,29.41,30.21,292.5,,
0.831238197,10-17-2016,14,0,10,29.5,18.73,48.96,22,28.84,29.62,3501.75,,
0.362910128,9-28-2016,16,1,10,14.76,10.21,70.52,8.08,29.2,29.99,450,,
0.122889217,2-17-2017,7,0,10,3.05,0.24,76.84,3.92,28.96,29.75,632.75,,
0.126869759,2-13-2017,11,0,10,4.85,-2.82,56.2,8,29.54,30.34,3054.75,,
0.086861327,7-27-2017,11,0.99,10,26.28,23.95,85.6,7.22,29.14,29.94,2166.5,,
0.401117075,1-31-2017,13,0.53,10,5.94,1.04,70.24,17.12,29.06,29.85,1587,,
0.516114526,11-08-2016,6,1,10,12.43,10.22,84.6,5.72,29.42,30.22,2.95,,
0.340560584,10-11-2017,9,1,2.26,14.19,14.03,98.77,14.46,29.23,30.02,441.25,,
0.722419478,6-18-2016,7,0,10,22.77,12.66,51.72,9.4,29.4,30.2,1025.5,,
0.895799717,02-12-2016,7,1,10,-5.82,-6.91,87.08,6.65,29.4,30.2,62.8,,
0.788034414,03-08-2017,9,0,10,9.42,-0.72,51.36,22.68,29.35,30.14,4036,,
0.321092311,5-29-2016,11,0.74,10,27.37,15.9,48.88,14.08,29.28,30.07,3716.75,,
0.529052439,1-31-2017,9,1,10,3.8,1,79.84,16.64,29.01,29.8,1418.25,,
0.503530625,5-25-2016,13,0.41,10,22.23,10.5,33.13,16.59,29.17,29.96,3910.5,,
0.030048218,11-21-2016,12,0,10,3.72,-3.82,57.88,2.76,29.5,30.3,3976.75,,
0.568459287,01-06-2017,6,0,10,-18.04,-19.86,75.96,7.32,29.43,30.23,0,,
0.141612426,4-30-2017,9,0.71,10,15.88,14.85,98.12,5,28.95,29.74,460.75,,
0.319454885,9-26-2017,9,0,10,29.41,18.92,53.36,6.44,29.22,30.01,2533.5,,
0.734997139,12-29-2016,11,0.24,10,2.95,-0.8,75.56,22.12,29.18,29.97,3746,,
0.158523099,6-17-2017,7,0,10,23.34,20.12,79,9.52,28.92,29.7,158.18,,
0.947529506,11-29-2016,12,0.48,10,13.42,9.34,74.88,17.04,28.8,29.58,3330.75,,
0.378224033,2-20-2016,11,0,10,16.66,3.55,41.36,11.16,29.16,29.95,4555.5,,
0.206808333,4-20-2017,17,1,10,19.4,9.84,51.08,19.12,29.1,29.89,836,,
0.862377317,7-22-2016,12,0,10,27.96,21.1,61,5,29.25,30.07,3622.5,,
0.254160641,9-24-2017,6,0,7.92,18.08,17.81,90,0.12,29.31,30.11,10.15,,
0.127357437,7-21-2016,6,0.28,3.96,24.19,23.57,95.92,3.76,29.34,30.14,118.1,,
0.733369511,5-14-2016,7,0.62,10,6.77,2.44,70.04,22.32,29.24,30.03,922.75,,
0.617143263,8-22-2016,15,0.53,10,25.08,15.84,54.24,3.16,29.37,30.17,3774.5,,
0.071680906,06-01-2016,11,0.42,10,22.78,20.01,82,3.08,29.19,29.98,1607.5,,
0.018092982,4-14-2016,12,0,10,17.79,0.15,29.44,14.72,29.39,30.19,3138.75,,
0.218837221,09-08-2017,16,0,10,25.69,9.63,35.72,1.72,29.39,30.18,2525.75,,
0.966782855,8-13-2016,14,1,10,25.21,22.27,81.77,8.31,29.1,29.9,1599.75,,
0.279759662,6-29-2017,15,0.31,10,29.9,20.02,51.92,11.48,29.06,29.85,814,,
0.774950371,7-17-2016,11,0.48,7.88,20.62,19.65,94.59,11.8,29.28,30.08,67.77,,
0.143183562,7-13-2016,7,0.39,5.27,24.54,23.8,94.7,4.19,29.19,29.98,897,,
0.837222586,10-22-2017,8,0.73,10,19.69,15.57,76.85,16.57,29.2,29.99,351.5,,
0.929625294,07-04-2016,13,1,10,22.45,20.54,81.96,0.92,29.09,29.88,1316.25,,
0.529282091,1-23-2017,14,1,10,4.64,3.08,88.6,13.56,28.95,29.74,290.25,,
0.369045578,11-09-2016,15,0.01,10,12.87,5.77,59.88,7.32,29.49,30.29,975.75,,
0.193886372,08-07-2016,9,0,10,24.94,15.96,54.44,6.33,29.28,30.07,2902.5,,
0.932820711,08-02-2017,6,0.85,1.23,18.04,18.52,99.77,0,29.27,30.06,160.5,,
0.020528762,10-26-2017,10,0,10,12.8,6.02,63.6,12.44,29.05,29.84,3605,,
0.931061839,5-18-2017,11,0.43,10,29.64,17.34,44.72,17.88,29.07,29.86,4376.5,,
0.962245279,06-07-2017,12,0,10,24.63,6.04,29.72,19.12,29.28,30.07,4721,,
0.983106918,8-19-2016,8,1,3.26,23.79,23.36,93.96,7.63,29.19,29.98,700.5,,
0.746897159,11-24-2016,13,1,6.92,4.21,2.48,86.68,6.12,29.4,30.2,259.75,,
0.954032674,4-30-2017,15,0.04,10,19.17,18.82,22.69,12.72,8.51,29.68,615.5,,
0.699461689,11-04-2016,17,0,10,12.14,7.05,67,0.2,29.59,30.39,137.68,,
0.444850752,7-31-2017,8,0.01,10,24.58,17.65,62.8,3.8,29.41,30.21,2105.75,,
0.680482346,2-28-2017,16,0.18,10,17.46,15.9,22.21,15.72,8.51,29.68,157.75,,
0.999283511,4-28-2017,12,0.92,8.96,13.13,11.6,85.88,16.92,29.11,29.9,903.75,,
0.890200638,7-20-2017,6,0.53,9.43,23.47,22.3,95.19,4.93,29.25,30.05,178.35,,
0.501951638,7-16-2016,13,0.14,10,24.85,16.22,57.44,1.84,29.35,30.14,4269.25,,
0.548200768,4-18-2016,7,0,10,17.49,7.7,52.64,2.8,29.54,30.34,730.5,,
0.089009291,08-04-2017,11,0.99,10,17.47,11.56,68.52,15.96,29.21,30,2640,,
0.361900179,05-07-2016,13,0.19,10,22.48,16.73,67.57,9.69,28.99,29.78,933.5,,
0.099508707,7-20-2017,7,0.53,6.88,24.76,23.56,95.92,0.28,29.29,30.09,364.25,,
0.736606972,4-29-2017,17,0.2,1.47,12.91,12.43,34.6,24.99,11.9,29.85,68.08,,
0.949284645,5-13-2016,10,0.28,10,17.03,9.5,57.92,12.36,29.3,30.09,3029.5,,
0.164101358,8-30-2017,7,0,6.32,18.53,17.28,89.76,6.04,29.3,30.1,632,,
0.182639706,06-02-2017,6,0,10,18.07,9.49,55.24,0,29.33,30.12,277.75,,
0.213564029,03-02-2017,9,0.42,10,0.99,-3.07,73.28,16.72,29.48,30.28,3985.75,,
0.707387311,04-09-2016,8,0,10,-0.65,-8.47,55.6,12.4,29.46,30.26,2293.5,,
0.507668647,6-29-2017,16,0,10,29.32,21.1,21.18,8.6,8.52,29.85,608.25,,
0.492511368,08-11-2016,13,0.02,10,31.96,25.13,62.88,10,29.19,29.98,4195,,
0.829977303,1-29-2017,7,1,9.96,-2.33,-5.48,75.96,10.32,29.04,29.83,12.78,,
0.780713077,5-19-2017,15,1,9.93,13.21,11.64,89.97,12.66,29.23,30.02,2025.5,,
0.739668598,9-27-2016,6,0,10,11.15,7.57,75.52,6.96,29.15,29.94,8.83,,
0.563699494,02-02-2016,7,0.92,5.76,2.51,0.67,86.8,18,29.13,29.92,31.35,,
0.609263805,09-06-2017,9,0.7,10,15.81,9.5,66.4,9.68,29.24,30.03,3206.25,,
0.81104252,08-04-2016,14,0.39,10,30.12,23.92,64.78,5.67,29.17,29.96,2960.5,,
0.380337137,04-06-2017,9,0.29,10,7.5,2.58,70.16,21.8,29.03,29.82,3026.5,,
0.077167292,4-14-2016,11,0,10,16.68,0.54,33.6,13.88,29.42,30.22,3092,,
0.666933457,04-07-2016,17,0.3,10,6.82,-0.16,60,14.32,29.04,29.83,1180,,
0.97486609,10-10-2016,16,0,10,23.19,7.43,33.44,1.84,29.44,30.24,1659.25,,
0.246427238,1-30-2017,11,0.14,10,-2.13,-6.08,70.2,9.96,29.23,30.02,3496.75,,
0.914307071,6-21-2017,10,0,10,26.65,19.14,62.44,2.88,29.19,29.98,1346.5,,
0.925336761,09-07-2017,17,0.01,10,20.14,8.47,45.04,8.04,29.27,30.06,1345,,
0.707032547,12-16-2016,6,1,10,-8.56,-13.68,64.12,13.32,29.43,30.23,0,,
0.393477759,7-31-2017,17,0.28,10,27.56,18.01,21.22,0.96,8.53,30.13,1497.25,,
0.572803145,2-20-2017,7,1,0.01,7.14,7.38,98.56,8.4,29.34,30.14,209.63,,
0.403821427,6-29-2017,13,0.14,10,30.8,18.28,46.56,14.48,29.1,29.89,1464.5,,
0.760770221,9-22-2017,14,0.31,10,33.68,19.02,41.93,2.4,29.24,30.03,1607.5,,
0.132154412,6-16-2017,17,0.31,10,29.7,19.17,53.64,7.08,28.98,29.77,132.25,,
0.932990586,03-05-2016,17,1,10,5.1,1.88,78.68,12.32,29.39,30.19,23.8,,
0.847733273,8-26-2016,8,0.62,8.04,24.54,22.38,88.28,7.08,29.35,30.15,1785.75,,
0.684428972,12-02-2016,8,1,10,2.77,0.94,85.72,8.24,29.39,30.18,405.75,,
0.083464922,6-28-2017,8,0.14,10,21.3,13.2,58.92,10.24,29.27,30.06,500,,
0.891106658,7-31-2016,12,0.19,10,26.49,19.4,63,6,29.23,30.05,2271,,
0.458619719,2-27-2016,10,0,10,5.27,0.58,69.28,14.4,29.26,30.05,4440,,
0.849463503,5-26-2017,15,0.61,10,25.74,19.2,67.28,13.96,28.95,29.74,2561,,
0.269000404,07-02-2016,15,0.31,10,18.8,13.72,68,5.88,29.35,30.14,1078,,
0.536478939,07-12-2017,17,0,10,31.18,26.44,74.72,4.84,29.14,29.93,1703.75,,
0.187658562,5-28-2016,16,0,10,27.12,19.54,60.88,19.76,29.15,29.94,2734.25,,
0.609170793,06-11-2016,17,0.01,10,32.17,17.95,41.06,10.88,29.19,29.98,1320.75,,
0.498940512,7-30-2016,8,0.75,10,21.05,20,87,7,29.16,29.98,2035.75,,
0.211368578,07-07-2017,15,0.42,10,31.88,22.43,56.04,19,29.05,29.84,3190.25,,
0.127846518,12-16-2016,12,1,10,-5.45,-11.91,59.04,14.72,29.26,30.05,438.25,,
0.627432835,5-13-2017,13,0,10,25.07,9.59,36.28,11.84,29.11,29.9,4713,,
0.914873828,09-03-2016,11,0.39,10,24.57,15.93,58,4.08,29.39,30.19,4287.75,,
0.334733374,8-22-2017,16,0.3,10,24.86,17.09,59.92,10.76,29.17,29.96,2774.5,,
0.374963257,6-24-2017,14,0,10,24.22,9.04,37.92,16.36,29.27,30.06,1581,,
0.003641338,4-17-2017,7,0.04,10,12.95,7.23,63.36,2.8,29.39,30.19,155.43,,
0.661474034,11-30-2016,8,0,10,2.23,0.78,84.84,6.68,28.88,29.66,1466.25,,
0.001794695,2-18-2017,8,0,10,8.5,4.5,73.36,6.52,29,29.79,1488.25,,
0.384920196,06-12-2017,17,0.28,10,33.05,19.23,42.4,12,29.13,29.92,1946.75,,
0.732320888,5-20-2017,8,1,1.76,13.37,13.12,99.11,7.37,29.24,30.04,16.02,,
0.474795378,2-13-2016,8,0,10,-13.58,-20.54,55.08,7.48,29.8,30.61,2089.75,,
0.6370982,5-21-2017,13,1,10,17.4,10.96,63.48,13.28,29.22,30.01,2723.75,,
0.063955534,1-23-2017,17,1,10,4.29,2.86,85.84,9.48,28.98,29.77,0,,
0.085285705,02-10-2016,10,0.28,10,-9.8,-14.84,64.44,14.64,29.3,30.09,3605.75,,
0.113083437,04-06-2016,16,1,10,9.39,7.85,88.32,12.04,28.79,29.57,375.25,,
0.484756171,10-22-2017,10,0.83,10,21.04,16.91,77.24,19.84,29.19,29.98,970.5,,
0.422299415,1-24-2017,11,1,10,4.44,1,75.76,0,29.11,29.9,735.25,,
0.807601774,06-12-2016,16,0,10,30.47,14.32,34.66,11,29.26,30.05,2325.25,,
0.993418591,5-16-2017,12,0,10,28.7,14.98,40.44,19.8,29.07,29.86,4697.25,,
0.164763221,7-18-2017,16,0,10,30.22,17.04,42,4.4,29.27,30.06,2940.25,,
0.641675254,8-21-2017,14,0,10,28.8,21.3,64.28,8.28,29.27,30.06,1899.5,,
0.547695462,3-31-2016,11,0.91,10,20.06,16.72,79.52,23.12,28.61,29.39,2343.5,,
0.518584264,01-10-2017,7,1,10,4.71,3.24,88.77,21.46,28.91,29.7,6.45,,
0.43786217,09-07-2017,15,0.03,10,21.75,8.43,20.63,11.92,8.53,30.06,3320.5,,
0.893778463,2-24-2017,8,0.28,10,16.45,14.4,84.96,20.36,28.69,29.47,1166,,
0.252715631,04-11-2017,7,1,9.88,10.27,8.31,84.08,5.44,29.39,30.19,439,,
0.847194408,08-08-2016,9,0,10,24.66,20.44,76.47,4.17,29.24,30.03,2494,,
0.150795692,01-01-2017,16,0,10,2.68,-2.1,66.48,6.32,29.31,30.1,72.82,,
0.9473911,1-21-2017,14,0,10,16.95,11.42,68.08,12.84,28.72,29.5,2524,,
0.213627144,04-10-2016,10,1,9.04,6.36,2.92,78.88,13.48,29.11,29.9,402.5,,
0.223821558,02-08-2016,17,1,8.3,-5.43,-7.83,79.22,16.81,29.01,29.8,5.83,,
0.148623746,06-04-2016,14,1,9.85,20.81,19.06,89.08,8.58,29.01,29.81,955.25,,
0.267213994,7-23-2017,7,0.71,8.85,25.42,24.94,94.78,7.37,29.06,29.85,289.25,,
0.256324022,5-30-2016,14,0,10,30.54,10.51,27.06,4.06,29.2,30,3370.5,,
0.042065407,4-29-2016,13,0.98,7,13.57,8.65,72.77,2.92,29.29,30.08,2369,,
0.026839685,10-24-2017,9,1,10,8.8,5.23,78.49,17.04,28.91,29.7,570.5,,
0.743502324,04-11-2016,8,0.83,10,10.01,6.02,74.24,13.84,29.12,29.91,1115,,
0.980163206,10-19-2017,13,0,8.4,23.97,11.87,47.2,0.4,29.36,30.16,3945.75,,
0.160732674,12-12-2016,14,0.44,9.96,-1.7,-4.97,21.85,6.4,8.53,30.1,881.25,,
0.434101155,8-20-2017,9,0.28,10,27.15,22.08,72.72,5.36,29.28,30.07,1454,,
0.153154684,3-24-2017,14,0.39,10,24.62,13.61,48.84,23.88,29.18,29.97,4464.5,,
0.540054455,9-18-2017,17,0.55,10,26.7,20.17,66.53,7.6,29.17,29.96,481,,
0.500016345,9-23-2016,6,0,7.16,17.18,17,93.32,0.2,29.3,30.09,11.58,,
0.120776061,05-06-2017,13,0.43,10,15.13,5.4,51.84,13.6,29.05,29.84,3928.25,,
0.343557612,11-21-2016,13,0,10,4.65,-3.84,53.72,3.16,29.49,30.29,3292,,
0.090815123,03-10-2016,8,1,8.08,9.1,7.97,89.32,9.4,29.25,30.04,444,,
0.468079121,03-07-2016,9,1,8.76,9.73,8.6,90.8,14.76,29.17,29.96,159.6,,
0.526983563,6-15-2016,17,0.17,10,28.94,22.59,59.01,3.99,28.98,29.78,940.25,,
0.317483,01-06-2017,15,0.99,4.92,-12.68,-16.53,68.16,7.38,29.5,30.3,65.03,,
0.725011321,08-01-2016,7,0,4,21.7,20,93,7,29.25,30.07,577.5,,
0.105172782,06-03-2016,17,0,10,27.03,9.54,30.59,6.77,29.2,29.99,1170.5,,
0.149321583,10-21-2016,15,0.14,10,13.31,3.36,49,10.68,29.34,30.13,3202.25,,
0.899071625,5-28-2017,10,0.89,9.92,23.6,20,76.16,6.81,28.96,29.75,3450,,
0.440923889,07-09-2016,7,0,10,20.97,18.38,84.12,7.96,29.24,30.03,996,,
0.985927533,5-18-2016,12,0.73,10,18.48,6.83,44.44,6.68,29.4,30.2,3571.25,,
0.267811012,6-16-2016,6,0,10,23.63,19.7,78.24,8.32,29.04,29.83,239.5,,
0.042606283,5-15-2016,12,0.14,10,12.51,0.53,43.16,18.72,29.36,30.16,4548,,
0.726429926,2-14-2016,12,1,0.78,-7.39,-8.78,86.43,15.46,29.37,30.16,815.25,,
0.598936338,6-13-2016,9,0,10,26.28,11.77,39.04,8.44,29.24,30.03,2992.25,,
0.163142838,10-12-2017,15,1,10,17.52,14.94,83.64,5.72,29.33,30.12,792,,
0.489457701,09-01-2017,7,0,10,13.4,10.99,85.44,15.04,29.31,30.1,446.25,,
0.229449231,9-30-2017,14,0,10,21.72,3.4,29.36,6.72,29.53,30.33,4144.25,,
0.195248656,3-20-2016,13,0.83,10,7.12,-4.54,41.6,15.36,29.35,30.14,2112,,
0.301462983,02-04-2017,8,0,10,-6.54,-10.16,74.72,5.16,29.61,30.41,864,,
0.078090574,7-26-2016,17,0,10,27.28,21.1,65,5,29.2,30.02,1539,,
0.573216282,5-18-2016,15,0.89,10,19.07,6.32,41.68,4.8,29.36,30.16,2047,,
0.836348653,10-19-2017,14,0,10,25.17,12.25,44.92,2,29.36,30.16,3474.5,,
0.355022303,2-17-2017,10,0,10,14.6,3.5,46.88,15.72,28.97,29.76,4178.5,,
0.033981674,7-31-2017,12,0.16,10,28.25,16.02,45.16,4.4,29.39,30.18,3904.25,,
0.223910609,7-21-2016,11,0,10,31.03,26.85,75,9.78,29.31,30.11,2804.75,,
0.374470712,3-14-2017,17,0.97,6.24,-3.39,-6.32,79.53,11.96,29.51,30.31,193.75,,
0.20031986,09-09-2017,17,0,10,22.35,13.03,53.84,10.24,29.52,30.32,1251.25,,
0.123077707,3-31-2016,8,0.84,10,15.81,14.64,89.35,17.96,28.67,29.45,473.25,,
0.549909833,2-15-2017,8,0,10,-0.79,-5.63,68.48,13.8,29.15,29.94,2367,,
0.870500724,7-14-2016,6,0.31,10,21.21,20,88.8,7.72,29.16,29.95,300.95,,
0.405969669,3-23-2016,6,0,10,12.5,8.47,72.12,15.44,28.97,29.76,0.2,,
0.494245353,09-03-2017,9,0,10,23.32,18.83,74.12,4.28,29.27,30.06,2931.5,,
0.953371752,1-24-2017,15,1,10,4.83,2.2,78.65,6.59,29.04,29.83,416.25,,
0.271739876,04-04-2017,16,1,10,12.77,9.29,78.84,6.92,29.06,29.85,1552.5,,
0.977407203,6-16-2017,15,0.17,10,30.15,20.04,48.99,9.23,29,29.79,0,,
0.304223793,10-26-2017,13,0,10,18.08,7.2,49.4,16.72,28.94,29.73,4099.5,,
0.534936984,09-03-2016,13,0.54,10,25.82,14.82,50.08,8.04,29.36,30.16,2919.5,,
0.49155687,04-11-2017,12,0.92,10,12.91,7.02,63.92,8.5,29.45,30.25,2613.75,,
0.059103705,5-22-2016,7,0,10,18.85,5.82,42,6.2,29.33,30.12,1084.5,,
0.665220881,4-29-2016,6,0.95,2.34,9.76,10.25,96.19,7.92,29.25,30.04,110.08,,
0.053880926,12-09-2016,17,0.08,10,-4.27,-8.28,23.31,8.54,9.35,30.55,0,,
0.956752642,08-01-2017,9,0,10,25.91,19.58,60.44,4.28,29.31,30.11,2285.5,,
0.811936362,11-08-2016,12,1,3.87,13.42,13.33,95.67,7.55,29.39,30.19,228.5,,
0.082750352,2-19-2017,17,0,10,16.15,7.74,52.24,5.44,29.27,30.06,30.03,,
0.293860495,5-21-2016,11,0,10,22.77,4.98,30.52,10.56,29.31,30.11,4156.25,,
0.281173788,6-28-2017,13,0,10,28.16,16.74,48.96,17.36,29.15,29.94,1489,,
0.150217891,10-30-2016,9,1,10,14.82,11.67,82.73,11.23,29.31,30.1,948.25,,
0.224951037,3-28-2017,6,1,10,6.19,3.9,85.88,12.28,29.24,30.04,5.73,,
0.434303124,5-21-2016,17,0,10,24.27,2.68,23.76,10.96,29.27,30.06,1654.5,,
0.419302288,10-15-2017,13,0.99,10,13.31,6.99,65.76,20.68,29.34,30.13,1895.25,,
0.075218698,04-02-2017,11,0.14,10,13.35,6.34,63.08,15.04,29.31,30.1,3794.75,,
0.644670669,5-15-2016,8,0.14,10,10.4,1.48,53.04,16.68,29.34,30.14,2320.5,,
0.456184624,01-12-2017,13,1,8.08,-0.04,-0.64,94.08,11.19,29.36,30.16,754.75,,
0.481596952,06-08-2017,11,0,10,25.24,7.9,31.68,6.4,29.22,30.01,4616,,
0.408509936,7-20-2016,10,0.47,10,24.21,4.45,25.75,8,29.43,30.23,3022.75,,
0.819967743,7-20-2016,9,0.04,10,26.97,23.74,76.68,5.68,29.42,30.22,2711.25,,
0.174755938,05-05-2016,7,1,10,7.21,4.03,77.33,16.81,29.15,29.94,487,,
0.752062527,2-21-2016,8,0,10,3.75,1.62,84.12,9.8,29.25,30.04,2279.5,,
0.098582363,07-09-2016,14,0.43,10,26.36,17.62,55.76,8.6,29.27,30.06,3986,,
0.40390062,10-28-2016,14,0,10,19.42,14.74,70.8,15.08,29.3,30.09,2874.75,,
0.669607571,07-05-2017,7,0,9.8,23.5,21.14,84.76,6.04,29.31,30.11,174.18,,
0.038282331,8-15-2016,10,1,6.44,22.57,22.53,97,7.7,29.25,30.05,285.25,,
0.850287206,3-31-2016,7,0.98,9.89,15.33,14.4,90.11,16.04,28.69,29.47,70.1,,
0.100378908,4-20-2016,15,0.92,10,18.04,11.26,61.67,13.2,29.21,30,810.75,,
0.230090251,02-11-2016,14,0,10,-5.21,-14.1,50.08,3.2,29.51,30.31,3738,,
0.385889794,8-15-2016,9,1,5.91,22.27,22.22,98.29,8.68,29.27,30.06,120.75,,
0.964435821,10-27-2016,7,1,10,9.19,7.92,88.24,9.36,29.39,30.19,21.43,,
0.157631642,07-09-2017,9,0.31,10,26.28,15.95,52.32,6.32,29.31,30.1,3013,,
0.23573207,02-02-2017,14,0,10,-1.94,-10.15,52.04,12.28,29.59,30.39,1696.5,,
0.339276146,01-06-2017,13,0.98,8.19,-12.36,-17.04,65.7,10.27,29.48,30.28,540.5,,
0.428974644,2-16-2017,13,0,10,9.07,-4,40.76,15.08,29.07,29.86,2993.5,,
0.071647029,02-02-2017,8,0.28,10,-6.57,-12.24,63.92,11.8,29.62,30.42,1650.25,,
0.272729925,04-12-2017,9,0,10,13.23,5.02,55.36,1.88,29.59,30.39,3323.75,,
0.347670219,4-24-2016,16,0.28,10,24.61,10.23,37.64,13.44,29.08,29.87,2068,,
0.966575589,2-19-2016,10,0,10,13.23,7.38,66.88,23.56,28.94,29.73,1697.5,,
0.658883677,9-22-2017,6,0,7.96,19.58,19.62,92.88,0.12,29.31,30.1,12.07,,
0.732805714,5-30-2016,10,0.42,10,28.26,14.32,41.32,6.32,29.27,30.06,3472.25,,
0.470739178,07-09-2017,11,0.38,10,28.25,15.38,45.28,4.88,29.28,30.07,3758,,
0.754519235,8-13-2016,10,0.92,10,25.66,23.18,81.89,10.57,29.08,29.88,2174.25,,
0.688991975,8-21-2016,11,0.42,10,22.5,16.05,64.72,11.6,29.2,29.99,4423.25,,
0.815842497,10-13-2017,9,0.39,10,17.08,13.74,80.76,10.12,29.39,30.19,2631.75,,
0.423841582,09-06-2017,12,0.91,10,17.85,7.56,51.28,10.8,29.26,30.05,2503,,
0.885681687,08-03-2016,12,0.01,10,29.89,22.05,59.35,5.65,29.27,30.06,4126,,
0.628722182,11-28-2016,13,1,3.57,9.99,9.68,95.19,18.66,28.66,29.44,88.93,,
0.595252658,1-26-2017,11,1,10,-0.06,-2.53,81.47,18.58,29.13,29.92,696.75,,
0.629421646,4-14-2017,15,0.62,10,26.58,13.64,45.04,12,29.28,30.07,3026.75,,
0.876259785,9-16-2016,11,0.89,7.41,22.25,21.28,89.13,9.45,29.26,30.05,287.5,,
0.373317243,8-20-2017,13,0.54,10,31.46,22.17,56.52,5.36,29.24,30.03,2108.75,,
0.884320139,06-06-2016,17,0.43,10,28.11,6.44,24.84,16.88,28.9,29.68,1762,,
0.354280554,12-14-2016,9,0.62,10,-9.18,-14.59,58.44,9.6,29.48,30.28,89.95,,
0.933814974,09-02-2017,10,0,9.96,19.15,11.63,61.16,8.68,29.27,30.06,4097.5,,
0.025729497,8-28-2016,12,0.72,10,30.2,24.08,67.88,3.2,29.38,30.18,3822.5,,
0.195038111,5-31-2016,9,0,10,26.39,16.15,49.68,5.76,29.18,29.97,2189.25,,
0.089191903,11-20-2016,10,0,10,-0.59,-5.61,67.6,9.32,29.57,30.37,4105,,
0.321262922,12-14-2016,8,0.28,10,-11.76,-15.55,62.6,6.28,29.47,30.27,118.7,,
0.710768027,08-03-2016,7,0.19,6,23.87,22.2,90,5,29.25,30.07,597.25,,
0.052540753,6-21-2017,11,0,9.04,28.06,19.18,59.08,2.76,29.17,29.96,1481.5,,
0.176149381,10-30-2016,17,0.03,10,12.88,8.56,21.66,10.48,8.53,30.19,174.6,,
0.544216403,7-31-2017,9,0,10,26.24,17.64,56.88,6.96,29.41,30.21,2694.75,,
0.098861531,8-27-2016,6,0.98,8.96,21.97,21.73,95.56,1.16,29.31,30.1,62.86,,
0.132843462,8-29-2017,15,0.44,10,26.15,17.54,59,5.56,29.22,30.01,2182.25,,
0.743712705,3-14-2016,13,1,9.04,13.59,12.24,87.96,8.4,28.91,29.69,988.25,,
0.947620764,07-11-2017,12,0.15,10,22.61,21.94,95.88,7.64,29.18,29.97,350.25,,
0.169429378,6-20-2017,17,0.74,9.64,24.9,14.66,48.77,16.72,29.12,29.92,252.75,,
0.511898745,11-02-2016,14,0.55,10,23.53,19.55,85.29,8.52,29.3,30.09,1173.5,,
0.733463382,10-06-2017,14,1,9.92,21.71,19.7,87.96,5.04,29.16,29.95,609.25,,
0.152471992,02-10-2016,7,0,10,-13.83,-15.95,76.28,9.6,29.27,30.06,322.55,,
0.920348094,07-08-2016,9,0.42,10,27.27,23.76,79.24,6.44,29.09,29.88,2894.25,,
0.424380373,2-24-2016,8,1,3.13,0.34,-0.27,91.52,26.03,28.69,29.47,51,,
0.073328464,07-11-2016,14,0.44,10,30.06,22.2,61,14,29.16,29.98,4129.25,,
0.185320787,01-10-2017,9,1,7.48,5.94,5.13,95.23,21.7,28.85,29.64,70.48,,
0.934675604,05-04-2017,14,1,10,8.65,7.32,88.97,20.52,29.03,29.82,340,,
0.832546516,2-26-2016,16,1,10,0.36,-3.45,74.24,13,29.42,30.22,183.28,,
0.789975588,2-15-2017,10,0,10,1.5,-6.92,52.56,14.4,29.16,29.95,4477.75,,
0.250763482,5-30-2016,7,0,10,23.15,16.9,67.76,2.56,29.28,30.07,929.25,,
0.356880847,03-01-2016,16,1,10,-2.2,-4.96,79.28,22.56,29.12,29.91,160.5,,
